gene	T0_NI_CD16neg	T0_NI_CD16pos	T2_IAV_CD16neg	T2_IAV_CD16pos	T2_NI_CD16neg	T2_NI_CD16pos	T4_IAV_CD16neg	T4_IAV_CD16pos	T4_NI_CD16neg	T4_NI_CD16pos	T6_IAV_CD16neg	T6_IAV_CD16pos	T6_NI_CD16neg	T6_NI_CD16pos	T8_IAV_CD16neg	T8_IAV_CD16pos	T8_NI_CD16neg	T8_NI_CD16pos	ni_CD16neg_CD16pos_logFC	ni_CD16neg_CD16pos_AUC	ni_CD16neg_CD16pos_pval	ni_CD16neg_CD16pos_fdr	iav_CD16neg_CD16pos_logFC	iav_CD16neg_CD16pos_AUC	iav_CD16neg_CD16pos_pval	iav_CD16neg_CD16pos_fdr	IAV	NI	ens	t0_CD16neg_CD16pos_logFC	t0_CD16neg_CD16pos_AUC	t0_CD16neg_CD16pos_pval	t0_CD16neg_CD16pos_fdr
RIN2	0.395596519032778	0.40158552841785	0.472148903004838	0.820652487630687	0.357695742517753	0.630664934716229	1.30608766470434	1.52540647107616	0.220907943228778	0.41979663321537	1.45036231186735	1.68978825591008	0.238815297687599	0.383472275779664	1.62127588749404	1.54073773647804	0.255217675279027	0.334682400597696	-0.21031493322449	0.414727009018058	1.55050743567779e-67	1.33812281587114e-66	-0.196204124666852	0.425702279892615	4.63344574689225e-26	4.15230997818323e-25	nonsig	nonclassical	ENSG00000132669	-0.0366609354635145	0.475624736171379	0.0101221718776073	0.0179444579389022
NAA20	0.108246590287478	0.140274570939879	0.122501687926078	0.174144091351464	0.110554202777202	0.153305639221341	0.309391937695253	0.314332891888087	0.145522322065304	0.153612369318128	0.261095802409737	0.281759097218894	0.21687086582186	0.208214627522278	0.216789747753947	0.208348347624837	0.271415093064575	0.220237683072203	0.00597461104712828	0.503393256914466	0.468013424900464	0.527460857624542	-0.0387796998787299	0.47546428054162	0.000253895340924861	0.000641067822241135	nonsig	nonsig	ENSG00000173418	-0.0316167322462729	0.475389666120504	0.000458941940802646	0.00102950285759658
RALGAPA2	0.185730416296197	0.14725434521707	0.123021477213258	0.106576167887257	0.116077543291956	0.0810611439726825	0.0969458782256456	0.0710974638104952	0.126749589599809	0.112919760009167	0.0567504619960204	0.0318864002889816	0.125844917482203	0.106553874888811	0.0348670032120457	0.0479548809261552	0.104067626237643	0.0841090822985147	0.0147975365476881	0.503147083502913	0.602941409359819	0.656775463766946	0.00647924704466043	0.498237998128761	0.777956431630754	0.823682470412996	nonsig	nonsig	ENSG00000188559	0.0302732698545902	0.508405504840442	0.30158398991228	0.376664229373923
THBD	0.762896891571868	0.202527164131716	0.190326967866621	0.034531762241636	0.233655369129481	0.0174386195474604	0.0380109257863675	0.00317825411784144	0.0640051288680304	0.00791095295892558	0.0178523927601804	0	0.0255165007105191	0.0131046951854758	0.00412778118634069	0.00616032554313008	0.0222833412970745	0.00833292528053243	0.0851722500881141	0.527889305472389	7.81987807512263e-09	1.956974615723e-08	0.079027152205468	0.532305302841875	8.39357604121117e-07	2.81077455952723e-06	nonsig	nonsig	ENSG00000178726	0.603686441120729	0.691897185361238	1.46049922626385e-68	5.89470665156716e-67
CD93	1.40302268505583	0.382833640463679	1.02166305022007	0.196275147320976	1.03196318991559	0.200830373063144	0.35723328139019	0.0631913106791742	0.3337768278129	0.0726251353468546	0.110052591170986	0.0194821633141431	0.0726605699813032	0.0221668079872272	0.0391807258528032	0.00607024508237981	0.0351607330783221	0.015062139552474	0.327484988839688	0.618585287941885	1.07861341375831e-143	1.76524292837029e-142	0.444741284858911	0.671460061392771	1.03846917387573e-124	5.67960675608762e-123	classical	classical	ENSG00000125810	1.00086634609414	0.809364190528778	4.95649662023217e-146	8.31452308043953e-144
GZF1	0.223559200830881	0.114995944332859	0.105272818149215	0.101049813784985	0.118188909268197	0.0800791076528492	0.0421919662687937	0.031154381731926	0.061492071453987	0.063659811642379	0.0241737474885776	0.0368194820916539	0.0381079927225274	0.0701597511927785	0.0161935329877054	0.0446280927740592	0.033310803258301	0.0633762397772485	-0.00094645890946095	0.496537153428557	0.212997113902203	0.259797434089304	-0.00346941077545195	0.492105901613898	0.0934975644556823	0.138606718033168	nonsig	nonsig	ENSG00000125812	0.113596397619561	0.554919365971059	2.93785991356484e-10	1.29054271816826e-09
CST3	2.92174718040062	3.23770540649529	2.49669825979312	3.02494947431661	2.42816052884125	2.92716515759891	2.43422262018023	3.05583466232054	1.95714475927675	2.7917357644137	2.46110114676673	3.24808213844724	1.6788171679472	2.76731497081134	2.25934495178717	2.92186591930082	1.52614207371739	2.55687998785377	-0.811247406097978	0.278794270031138	0	0	-0.590725599105253	0.321291790443237	3.49164179555739e-110	1.56192776321267e-108	nonclassical	nonclassical	ENSG00000101439	-0.240741457189157	0.396426134988226	1.57699442090936e-20	1.31858349710926e-19
APMAP	0.107886579174534	0.0973673765349319	0.10835211077974	0.0868033328736603	0.105699869199537	0.0758427688547713	0.0943276413016859	0.0781742376449469	0.126961582953603	0.128925400879441	0.076337385167158	0.0690114373344088	0.129943230165355	0.132707054639056	0.0775576743717264	0.0500372047935959	0.150877652186711	0.169895318426529	0.00413035735386349	0.500389104042952	0.941825513016135	0.954629787362276	0.0177847910223068	0.507726499664803	0.305891943541244	0.382667898608576	nonsig	nonsig	ENSG00000101474	0.00974963352662043	0.499600881062557	0.561329096190302	0.634895614907193
ABHD12	0.116910663044749	0.101498435280973	0.380524312820104	0.237402229055356	0.40257856910327	0.215271137373705	0.481656920931237	0.285059791132521	0.42105441429235	0.271983927390108	0.522476532342265	0.312739768347721	0.365790315060678	0.317912381447565	0.609899917342544	0.399012302200038	0.331376465961115	0.328509313338581	0.122292860765004	0.554484352058859	7.03221922685082e-34	3.89566076467853e-33	0.201727607738589	0.574714348833898	2.14813209568494e-22	1.71850567654795e-21	classical	nonsig	ENSG00000100997	0.0161705646219589	0.505601669297451	0.335610563705147	0.411220613095007
FRG1CP	0.0813877696971163	0.116200515832861	0.0434426310652984	0.0673317660997595	0.0408867502561034	0.0807170674604449	0.0544704853065009	0.115923809261211	0.0376332116657923	0.0710979550318251	0.0967439306151968	0.127893522985076	0.0468759637669753	0.0980092275842902	0.149292893021418	0.198467996693388	0.0524520264169824	0.0772811015024894	-0.0317513115365576	0.484437414922567	0.00102332835268095	0.00173233257558857	-0.0339964414826671	0.483353184436816	0.0133417114808453	0.0245688875571793	nonsig	nonsig	ENSG00000282826	-0.0306484295933083	0.480036050743121	0.00161075472266785	0.00330008301827406
HM13	1.11918154469088	0.773050877949308	1.13190981833567	0.704478585225039	1.18151770195898	0.583536057869202	0.904755266604158	0.576682551709446	1.0144032737763	0.569982372320722	0.88886171325671	0.518261715049895	0.877835071666533	0.590077218589736	0.828260433300462	0.507112253283214	0.680331121920578	0.498279622126022	0.442970509597236	0.659780625130413	2.53905483910065e-247	8.57210463917789e-246	0.390373519311081	0.632777451509427	5.13230509678662e-62	1.08040053959022e-60	classical	classical	ENSG00000101294	0.378799224174547	0.647088832472077	9.47136696331731e-36	1.49097647680609e-34
HCK	0.736340929662362	0.974970217758467	0.556209279352793	0.858063891774925	0.545339764535268	1.02343762270968	0.604907023421295	0.996393487657642	0.597608227507599	1.06352776113192	0.474220911238871	0.759197549284874	0.57706093304037	1.04028382791426	0.398532068852918	0.838686189805921	0.504405760265574	0.947208038056911	-0.471355307973258	0.332209007315504	4.2393966731168e-269	1.64906386531096e-267	-0.35269620687061	0.381707844720167	7.2496756764738e-48	1.09623264876933e-46	nonclassical	nonclassical	ENSG00000101336	-0.283837004685207	0.384033441965706	2.18998254503853e-24	2.19735071061063e-23
TM9SF4	0.211835385452029	0.218277496410011	0.129326331576048	0.157177511873651	0.124746319624894	0.181239197195606	0.106694482534867	0.106731013194163	0.0976616612349186	0.149683052234304	0.0653952131509127	0.0891480099358015	0.0924886546187797	0.126490178603284	0.0518956211086914	0.0781532308377682	0.0899249661054371	0.10770059095833	-0.0413166875486724	0.475258321699719	1.30980986038502e-06	2.85351433869595e-06	-0.0230171180097079	0.484013037561058	0.0077685676179825	0.0151642439903018	nonsig	nonsig	ENSG00000101337	-0.012556286447447	0.486630015744692	0.0691647545808276	0.102732817540089
PLAGL2	0.21565947488553	0.412331543447999	0.082561151720441	0.107947338700727	0.0828604538090944	0.171602575761862	0.0443318044483236	0.0533615676775884	0.0918174086536222	0.102325460991206	0.0531182708950616	0.0443623092360129	0.0873948766831987	0.114242840262268	0.0468183896988399	0.0445998823697698	0.0718840054444911	0.0881277372115106	-0.0377175461848606	0.481561785448781	0.000149619520323499	0.000275809610266671	-0.0105877545021701	0.48878998306596	0.121184392479451	0.174354816089438	nonsig	nonsig	ENSG00000126003	-0.207284398098655	0.398198663201634	1.02609496211335e-30	1.33045356440205e-29
KIF3B	0.0846781578977867	0.110637952662675	0.0376166245195269	0.0903390530620317	0.0437258232087326	0.105163427854805	0.0336019217158232	0.0327882664865725	0.0587339420589647	0.113642289465114	0.0228694012683447	0.0480804026863883	0.0668560715534386	0.13216561884714	0.0233899706147153	0.0247575322094387	0.0847628441452264	0.114470537821892	-0.0506142664241493	0.475041125856265	3.01500301860778e-07	6.88703668250492e-07	-0.0263871002551414	0.479967293040788	0.00202482940907585	0.00445462469996686	nonsig	nonsig	ENSG00000101350	-0.0273697762997669	0.479142784549796	0.000451086483033684	0.00101400010088979
ASXL1	0.157393789698602	0.155461895148532	0.163761792723166	0.135676011074172	0.170635312313112	0.139296466127656	0.126644265781893	0.122815535373523	0.212927501929025	0.169886292382897	0.118299592201188	0.0751009671745443	0.241168634790098	0.182649654401669	0.119276314489086	0.0964489291632102	0.226696969858646	0.175671344677177	0.0456596427282962	0.519510004002493	7.83921110354598e-05	0.00014806785786008	0.0247983290817557	0.507297495827602	0.225619657881414	0.296191323919646	nonsig	nonsig	ENSG00000171456	0.00199290810131373	0.494464350376412	0.467301734325452	0.543504420005209
NOL4L	0.0704421258532178	0.147580941148242	0.0748142776189233	0.0983432450802174	0.0788281744960785	0.130196732701292	0.0281972989659681	0.0506479600408405	0.0480663434677141	0.132016222087606	0.0228150039352358	0.0582578443807226	0.0389579645285248	0.109080664802012	0.0149178542906896	0.0234873331623524	0.0355272972754614	0.0636057313707567	-0.0580424071958795	0.468647847956168	2.37483476649176e-11	6.78091118432329e-11	-0.0200184063488392	0.493010965264745	0.384261128513822	0.461767122870427	nonsig	nonsig	ENSG00000197183	-0.0757344837254199	0.451001398416728	1.1038295677104e-15	7.13898448128849e-15
CBFA2T2	0.0433877562551645	0.0699508196405537	0.0861441543354579	0.123074054695109	0.0900407100448435	0.0996244101005435	0.0770004149194478	0.120603943462896	0.1368602437541	0.129515477632062	0.0693578121478441	0.0564378557047977	0.122211916613123	0.125515194713167	0.0687845358698766	0.0891944465864344	0.10524247522852	0.0983285439653371	0.00204838144482143	0.499787860280061	0.993108442120748	0.995333479705784	-0.0272369515084294	0.482526038149563	0.0191483233259444	0.0340133023208701	nonsig	nonsig	ENSG00000078699	-0.0270819563622149	0.48110636969817	1.14229655683969e-05	3.1986687100237e-05
TP53INP2	0.270873590076387	0.225986222271425	0.324960969373277	0.27710109648841	0.340382289489424	0.215532769649287	0.231065382711531	0.158209027691377	0.262902708708081	0.160878493942241	0.14666640749835	0.102634945103902	0.16759151277549	0.106915635151254	0.0918328170035941	0.0547354291258416	0.104344141097085	0.0623444828656226	0.0893159691881214	0.536211358576039	3.59987995510558e-13	1.11250176160085e-12	0.0548009642586693	0.517820006612281	0.00960418231526919	0.018320984601409	nonsig	nonsig	ENSG00000078804	0.0451253031436093	0.515031479380855	0.0702292518157071	0.104112295980866
ACSS2	0.101015893066553	0.0965747294310091	0.0696835758197752	0.0514250416524613	0.0700962397254785	0.0561554545159628	0.0524922302904181	0.0381760997608956	0.0742965741986654	0.0627134451431566	0.0396328995902619	0.0219488928597284	0.0964058105014373	0.0767905310883001	0.0344492054637412	0.0171622065789788	0.110783044092863	0.0913695238295854	0.0195990932838468	0.508176839061631	0.0859090406448987	0.112450556006295	0.0169557537136965	0.504244815745296	0.473257314389223	0.547982153503311	nonsig	nonsig	ENSG00000131069	0.00962728968476764	0.498312497124143	0.746728519187391	0.797540527456808
TRPC4AP	0.13146236955981	0.157417296381592	0.161484650371027	0.227943643685454	0.169291860165292	0.238456740689276	0.17532557854046	0.240493897659892	0.180388129673393	0.198608981387228	0.237922303065657	0.271197883153571	0.189399771967603	0.216644227121401	0.324492671223033	0.327592227878229	0.208308316729112	0.224723750494713	-0.0332310904434606	0.479381726343241	4.08432680051894e-05	7.90647899934572e-05	-0.0419424254926406	0.473649264307309	0.000147880589005979	0.00038779824220034	nonsig	nonsig	ENSG00000100991	-0.0259747877174964	0.478245517164115	0.00400774643701867	0.00768616751479679
EDEM2	0.0939872990881642	0.0851425602941673	0.0390343238077072	0.0910830665979038	0.0401576028535425	0.0759096467990924	0.0445618168222162	0.120727035097259	0.0375695046469625	0.104012624055864	0.0563225461374693	0.126217874702951	0.0578753441079137	0.149834650044457	0.0644682905368156	0.133969438280451	0.0772455751577838	0.144693851240903	-0.0611965398879233	0.468864228295829	9.80243228356053e-11	2.72075783341018e-10	-0.0640025497500296	0.467361027506968	2.59392406699623e-06	8.28327447450076e-06	nonsig	nonsig	ENSG00000088298	0.00958820302615213	0.500789235192087	0.914115177598625	0.938234425472511
CPNE1	0.20254624812069	0.240405112333806	0.124083738171792	0.173103920770631	0.121012195868495	0.163932917495253	0.1322570704058	0.227154157249034	0.113034746674142	0.182776520338541	0.140120684608049	0.190578324810864	0.12663989207719	0.178368476579325	0.128469186127791	0.190414951823973	0.124140823719021	0.18566455755964	-0.0571315449531489	0.468081344654846	1.16371446961893e-10	3.21503822589521e-10	-0.0672955205076651	0.46756987659723	4.31546099505833e-07	1.49840844899567e-06	nonsig	nonsig	ENSG00000214078	-0.0397860646154062	0.476986141870277	0.0275361722228292	0.0443886403880321
RBM39	1.70320711382461	1.67568653576548	1.45529070238997	1.24892700571935	1.48293737896847	1.26330088065799	1.26789244244868	1.10090772125704	1.44730701590676	1.15277609934651	1.3295897923576	1.15010037282266	1.37768636340968	1.19817877021952	1.2438302527999	1.03570066413992	1.26949438080413	1.15974750515807	0.20195239423062	0.577923888269891	3.15341987323763e-57	2.40107203965101e-56	0.183438131476312	0.561125866181359	4.06590467443882e-13	2.11081008630441e-12	nonsig	classical	ENSG00000131051	0.052076348876918	0.525192507367195	0.0469210460198735	0.0726275014517535
PHF20	0.381879262117689	0.51273889354204	0.273085421836613	0.377552989332563	0.266902226995336	0.365939449278969	0.14839595160742	0.164481465578439	0.21978370987757	0.306789978977752	0.0897964114636899	0.133906319980303	0.203678312942012	0.303092595380946	0.0920936218370723	0.125954803566295	0.226417018439134	0.310927124776223	-0.0897423599950469	0.456790314076607	2.42257719825578e-17	8.67537985339359e-17	-0.062703273959476	0.468610608128217	2.71351511302459e-06	8.65487173304576e-06	nonsig	nonsig	ENSG00000025293	-0.128679685190518	0.433600212863433	8.34324646180067e-11	3.85758372152851e-10
CNBD2	0.0403472152704296	0.0819924404931341	0.0390233678843958	0.132092301380019	0.0418047703433994	0.103024033908282	0.0179072910014648	0.0381733048915625	0.0334582500442639	0.0830349129179243	0.0103056649564658	0.0139044103165632	0.0350785985887551	0.0990061394429409	0.00868536890858603	0.0140987235090804	0.0330803814918958	0.0829780707685132	-0.0546736075762508	0.472649960002257	6.30672859696172e-10	1.67929162244497e-09	-0.0478078292215547	0.468377314374867	1.73264552846451e-06	5.63345923488644e-06	nonsig	nonsig	ENSG00000149646	-0.0426389638923796	0.46935486775059	1.1663292755308e-10	5.33292636375581e-10
TGIF2	0.156889055248064	0.0956256139635177	0.124274301758203	0.0521946575549673	0.109097600259636	0.0421258212323741	0.0882692966360814	0.0370258031094267	0.0498772205016608	0.0333326017216378	0.094838398373576	0.0703904474559675	0.0450800570929192	0.0320807609309591	0.0840219888729721	0.0323236047390016	0.038877302471539	0.0264456991253802	0.0270700247304489	0.5112886928007	0.0210651624389971	0.0301701686159383	0.0595425961300777	0.527555399245515	2.36019316649061e-05	6.82992825753187e-05	nonsig	nonsig	ENSG00000118707	0.0496672583657287	0.519596839858278	0.0111518360059297	0.0196465558516018
C20orf24	0.234297179706013	0.189670623847894	0.184762782384272	0.208580396507691	0.185787962467693	0.238601027534673	0.384118813876349	0.39115121106921	0.342250547507868	0.338882948025938	0.695330763440553	0.656478168483239	0.582077402737601	0.444166814106028	0.728134425612905	0.572969499056916	0.543393643831437	0.388167007702906	0.0442823384638384	0.511004081977051	0.0531512898941934	0.0719768224399673	0.0320956724966814	0.499469092473549	0.406317675812661	0.48383169559946	nonsig	nonsig	ENSG00000101084	0.0439448750675634	0.512900844451647	0.32693632585299	0.402521604857534
SOGA1	0.053637031985762	0.0293461658090789	0.0424974513100258	0.0413775318028497	0.0514368822134694	0.0306979371931318	0.0481327597402959	0.0256981842761053	0.0983960860857068	0.0559304086934392	0.0402044216411877	0.012093792032615	0.148669893543566	0.0948667163055432	0.0332372681887912	0.0164761854702191	0.169827675246887	0.104826387007867	0.0453888562338849	0.521141065954793	1.43856899996108e-05	2.89765042843942e-05	0.0108303180770381	0.500826229612387	0.90742049656101	0.929697517780399	nonsig	nonsig	ENSG00000149639	0.0226506869892616	0.510678182098265	0.00785949714145548	0.0142027859564806
SAMHD1	1.27688014944041	1.26132076819953	0.432642508547383	0.431304916531473	0.324035354200799	0.383216731374817	1.54135205838101	1.50586103036855	0.290298990047229	0.400930695552369	1.97959318947217	1.73072960814304	0.627777641968321	0.788684445327146	2.05979915770312	1.6214835662821	0.961836036613645	1.10832328780713	-0.136417777512901	0.445910841079079	3.25060649403232e-28	1.60970993173113e-27	0.106644997831348	0.510832499668469	0.626863387045234	0.691059026517629	nonsig	nonsig	ENSG00000101347	-0.031551190432345	0.484860488425551	0.050489664965748	0.0776141241512415
RPN2	0.390659089565377	0.34781231554708	0.292434363265029	0.24239086385488	0.28793593945345	0.262418855276225	0.272348933660506	0.223775619780412	0.268888719812982	0.237128353646386	0.2397896042908	0.226890932094859	0.254438373096529	0.244898045793171	0.226573946968569	0.223564975540858	0.244932179187876	0.280226741980872	0.000659362446131998	0.497760572218352	0.588863314155766	0.644185504460597	0.0293360590736834	0.510837694159376	0.128000250607606	0.182984113252098	nonsig	nonsig	ENSG00000118705	0.0387922497999573	0.512745798247878	0.217084061721253	0.28429061803359
SRC	0.212658791916318	0.207165017010273	0.722675251512207	0.449031995783557	0.714272070688729	0.434344861149984	0.736964810331736	0.603244455305528	0.689771542751172	0.45241064029138	0.656291680428677	0.678367460089517	0.550947076754468	0.397857877955529	0.598479704216686	0.582606399664156	0.459827692688856	0.372026087131126	0.186467974457915	0.575751603633841	9.69607624062865e-62	7.78005041251048e-61	0.169527743783285	0.586172173539997	6.45892770939852e-35	7.26866330063966e-34	nonsig	nonsig	ENSG00000197122	-4.0622797870377e-05	0.492599794738832	0.454492627919328	0.530834731651643
BLCAP	0.129681861863948	0.121028230743626	0.12896869427139	0.113437321747128	0.126493351855218	0.119388223058172	0.0863204864798925	0.0925356644061554	0.147107333659085	0.126503106193552	0.0780026468528107	0.0662936425067393	0.14658678014681	0.106935900306903	0.0820042018251902	0.0738099790475195	0.12044322619858	0.0927125090333326	0.0242794535314326	0.50950915479121	0.0684563388731354	0.0910489660730899	0.0123636825405965	0.505210227158143	0.513452892990327	0.586803306274659	nonsig	nonsig	ENSG00000166619	0.00823357443028354	0.499730919814105	0.960028123612275	0.972345465575602
CTNNBL1	0.197432845588248	0.271587535247483	0.209081569873557	0.295175161939327	0.198618931567873	0.293160975549402	0.542079571769745	0.562684925008919	0.278726045508355	0.343525439184314	0.744204008406516	0.632847688573755	0.314432975404847	0.361958503687664	0.913096901873118	0.562077749456299	0.340839052790956	0.370423369883515	-0.0609525875270852	0.467918080795549	5.35081367066543e-11	1.50068797200272e-10	0.0604161351391514	0.499723928086246	0.169914737325536	0.23297632438403	nonsig	nonsig	ENSG00000132792	-0.0687524801608326	0.458361591754343	7.17908888802323e-06	2.07636579476879e-05
RPRD1B	0.184954670140475	0.179458327322591	0.203930309984862	0.155974281858533	0.206210006719125	0.127941476344063	0.120617382123083	0.117624768692633	0.185315942548441	0.126386836734327	0.0927285844342304	0.064111827925017	0.159325670843223	0.141131995122026	0.0933619518671168	0.0721310160056802	0.163772950890326	0.148377163629877	0.0458194362452675	0.520864827636749	2.54987845237619e-05	5.05082934773263e-05	0.0278709467916401	0.51020824408485	0.125460126564939	0.17968782267892	nonsig	nonsig	ENSG00000101413	0.0105672625411235	0.501555463528131	0.613188276181869	0.681956826114016
RALGAPB	0.118899338590973	0.117422168203516	0.164380152917637	0.18331509407309	0.173714438463956	0.170227572683874	0.115535853098526	0.126077984825063	0.187791004459682	0.173592106670082	0.0995977575329708	0.102939118411857	0.172630794967682	0.16911380113751	0.107126294351778	0.097068325972665	0.200117296191828	0.191539979691439	0.00720044458792664	0.502228173829309	0.685661448108073	0.73188121961506	-0.0069734544902485	0.489379099446389	0.121729775488481	0.175045656260961	nonsig	nonsig	ENSG00000170471	0.00226880219557591	0.496689013325971	0.683250595169702	0.745011008505172
MAFB	2.41852946358111	2.40035707575783	1.35163548205545	1.80451570494	1.42109625396425	1.52053769687225	1.70765842481919	1.62433405972771	1.5730020323758	1.63446332971709	2.21190790157715	2.12085742347168	1.75434021660219	1.9129536173899	2.46648257568603	2.28733296136032	1.73760615543858	1.86605225970589	-0.0575429497939097	0.492555592078044	0.300248187493709	0.355241849342348	-0.0427262959371215	0.462653749291869	1.96930829462418e-12	9.82457892708417e-12	nonsig	nonsig	ENSG00000204103	0.0755559629988247	0.538132363444306	0.000300586828846906	0.000694896682708954
TOP1	0.840072166853996	0.858923147687978	0.956887281988562	1.05198922096636	0.955076664288106	1.05359469926375	1.36771650810125	1.6278154160168	0.968247347901132	0.947192711687354	1.76487282739063	1.82824822686191	0.992187225859801	1.03683974454566	1.83411564343139	1.65605705061371	0.867080060147663	0.926277324243969	-0.0483680822865675	0.483044751912329	0.000744042733676634	0.0012756376219662	-0.0674770738773375	0.475327390428326	0.00085639469154697	0.00199875074096701	nonsig	nonsig	ENSG00000198900	0.0125902043299507	0.501595475451685	0.858141547949404	0.892906344134987
CHD6	0.234794524558202	0.242903239521544	0.172637932148377	0.210736458872082	0.169285293666842	0.187604525566297	0.100550998934885	0.093012644988053	0.133334015625168	0.139273459768841	0.0680627250921296	0.0735287074253531	0.110423345352418	0.131064528950487	0.0620577875268654	0.0740527438995303	0.107913587806633	0.141598670317041	-0.0183775274036219	0.489048327733359	0.0127437467832658	0.0188822367729249	-0.017612961924435	0.485364827429845	0.027249404798384	0.0465991732901322	nonsig	nonsig	ENSG00000124177	-0.00572759388126664	0.48945385724946	0.140699801897109	0.194558613236394
SRSF6	0.423152389069819	0.319689535001054	0.412517366994903	0.251064363684575	0.452047064913763	0.267083697316691	0.252297396446661	0.153615679614759	0.404369218992358	0.210917581392982	0.148479430573644	0.0719036347110296	0.313738581499681	0.207306235916172	0.13128882579624	0.0858849842725242	0.270978782107816	0.188082543006392	0.148239895463198	0.564796506251272	5.79240628412482e-43	3.67972034712214e-42	0.114218103280765	0.545618630255526	1.03311239947032e-10	4.64467953128698e-10	nonsig	nonsig	ENSG00000124193	0.0930956670267496	0.538215388185679	0.000220180369971487	0.000517481710160657
OSER1	0.30226412259166	0.444552790252062	0.309873053852514	0.373959590790643	0.348815534449307	0.363747256725725	0.306493395795062	0.317344358412347	0.408484112085343	0.365793842518779	0.447557835606646	0.366193616902746	0.393380416722966	0.26386113696996	0.472247474859809	0.366069849988578	0.342727298825979	0.270889930423503	0.0508403817410694	0.514644654008381	0.00211116093870449	0.00344145518340896	0.00423764013764425	0.486346127873699	0.0101817674232755	0.0192857189584132	nonsig	nonsig	ENSG00000132823	-0.14102286369485	0.427361353683398	5.18682168143775e-13	2.85275192479076e-12
ADA	0.122337667536578	0.479013235964581	0.566097312667145	1.67558630573722	0.589729570916459	1.63973501763104	0.872142542386532	2.41880925668125	0.878060213758798	2.24652090565645	0.852998081326492	2.48373763002471	0.835523366937785	1.99724145427036	0.74295682828998	2.24919207756921	0.622580833594746	1.48214215244462	-1.15646933915311	0.202303004457326	0	0	-1.36797689821341	0.185336685511465	7.37491789547229e-320	3.04532034563934e-317	nonclassical	nonclassical	ENSG00000196839	-0.3718000786871	0.320716573538915	1.11592489926459e-118	1.19805697185044e-116
YWHAB	1.51754598829995	1.66375601887094	1.15163826407834	1.43684960804633	1.1637378453874	1.46728835401747	1.22589784201901	1.56620511895269	1.28512010378645	1.64904047004409	1.39953053129032	1.76164161273868	1.43369562428932	1.7774880026487	1.48912425132323	1.86289289542074	1.50275340323646	1.80319179622188	-0.312107078288171	0.389441335321133	2.78048200321653e-114	3.58789120030436e-113	-0.309742633072124	0.403935987983004	2.70950279988312e-31	2.85748743217538e-30	nonclassical	nonclassical	ENSG00000166913	-0.177081900179788	0.436850181354044	7.7649683177113e-09	3.09445804970113e-08
STK4	0.693400872891318	0.874033884184941	0.538754416716501	0.997039204561486	0.576921336126069	0.984477366609226	0.380649161708714	0.687812403767741	0.641678463345324	0.946524958448744	0.328628879386556	0.618323106786044	0.695653024822378	0.947512971281182	0.402375640344922	0.673990059991587	0.714064394381882	0.893135434603748	-0.28409749984	0.386601805481903	2.48083632934306e-133	3.79405396464775e-132	-0.361479076784501	0.354982800123934	1.6936122315713e-85	5.34782968180864e-84	nonclassical	nonclassical	ENSG00000101109	-0.186464441766388	0.419851115632458	4.57217867180046e-12	2.34193273952527e-11
SDC4	0.0807891312442506	0.0174786992444297	0.12783698725017	0.0329197852433812	0.122729062773413	0.0313623115332839	0.10407715787994	0.0229414255881709	0.16645041358517	0.0374919079268227	0.0762230194037539	0.0180602795465472	0.152221572295117	0.0482844048731766	0.0544565051322883	0.0354217827896986	0.142793935662879	0.0626284245453558	0.0910144434593901	0.542932849569235	5.18802070186156e-18	1.90097577662749e-17	0.0670004549299554	0.53128596039109	2.53949664750789e-05	7.31331437973302e-05	nonsig	nonsig	ENSG00000124145	0.0577824078323955	0.529606822833204	3.77777013206509e-07	1.26902816451348e-06
SYS1	0.179237643977608	0.175064346108969	0.177399379076321	0.200503056139054	0.185970944295483	0.201130706955032	0.100446255010191	0.104041781181224	0.149312405112801	0.1714929184458	0.0852795659994033	0.100361520333542	0.152409468719569	0.148210441826971	0.0647458401501895	0.0812467320683638	0.143191496587617	0.151549397156232	-0.0063057821753398	0.49366397046615	0.19324233296426	0.237863986093131	-0.0103387066478412	0.493164661083913	0.25521027061864	0.328372179453705	nonsig	nonsig	ENSG00000204070	0.00230905496636556	0.491391434647525	0.415460045800098	0.491772773066136
PIGT	0.159232998078847	0.151220679071321	0.12553871270951	0.131525335206235	0.123531042901245	0.156824506308455	0.0899973692816199	0.108015840252382	0.103228703778493	0.129835926701593	0.0772489116098722	0.100323902017678	0.103802716874168	0.119614815709808	0.063946097722564	0.072954259701941	0.100568871643291	0.119049222832055	-0.0241696293767762	0.483510730779473	0.000613801767534834	0.00106081387254571	-0.0143124380306941	0.494275976579568	0.370664083414624	0.449044160679268	nonsig	nonsig	ENSG00000124155	0.0112799415284302	0.500029008644576	0.950249248574299	0.964625182743351
CTSA	0.526980956966438	0.313976953880596	0.430469058940344	0.384979826006498	0.425703607460051	0.332327488022461	0.40669373649379	0.421173904494814	0.395415056384633	0.372280370667545	0.380466649381998	0.420845891792355	0.399704235348793	0.435476684888523	0.322891601312605	0.395169907478591	0.40660427143152	0.462708138539617	0.0261880929458783	0.51224935626849	0.00877241715237332	0.0132761024172371	1.4891143833306e-05	0.5025688285323	0.527464244260849	0.600387630023799	nonsig	nonsig	ENSG00000064601	0.22048003735265	0.598076226715561	5.49295830449218e-19	4.27336234471218e-18
